target_id	label	sentence	gloss	target_index_start	target_index_end	sense_key
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	act in a certain way so as to acquire	8	9	make%2:29:08::
d000.s012.t002	1	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	give certain properties to something	8	9	make%2:30:00::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	put in order or neaten	8	9	make%2:30:02::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	cause to be enjoyable or pleasurable	8	9	make%2:30:10::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	develop into	8	9	make%2:30:12::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	favor the development of	8	9	make%2:30:14::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	change from one form into another	8	9	make%2:30:15::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	make, formulate, or derive in the mind	8	9	make%2:31:00::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	consider as being	8	9	make%2:31:10::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	calculate as being	8	9	make%2:31:12::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	institute, enact, or establish	8	9	make%2:31:13::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	cause to do; cause to act in a specified manner	8	9	make%2:32:00::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	represent fictitiously, as in a play, or pretend to be or act like	8	9	make%2:32:09::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	assure the success of	8	9	make%2:32:14::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	induce to have sex	8	9	make%2:35:13::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	make or cause to be or to become	8	9	make%2:36:00::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	create or manufacture a man-made product	8	9	make%2:36:01::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	organize or be responsible for	8	9	make%2:36:04::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	create or design, often in a certain way	8	9	make%2:36:05::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	prepare for eating by applying heat	8	9	make%2:36:07::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	give rise to; cause to happen or occur, not always intentionally	8	9	make%2:36:08::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	create by artistic means	8	9	make%2:36:09::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	gather and light the materials for	8	9	make%2:36:10::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	make by shaping or bringing together constituents	8	9	make%2:36:11::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	perform or carry out	8	9	make%2:36:12::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	make by combining materials and parts	8	9	make%2:36:13::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	compel or make somebody or something to act in a certain way	8	9	make%2:36:15::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	reach a destination, either real or abstract	8	9	make%2:38:00::
